per,rno,inflow,runoff,specified_line_id,category,n_measured,n_estimated,start_datetime,line_id_in_model
3,6,,516.9924227777777,,,,,2007-10-01,17955445
3,9,,175.96154833333333,,,,,2007-10-01,17957809
3,10,,175.96154833333333,,,,,2007-10-01,17957809
3,13,,552.5753966666666,,,,,2007-10-01,17955543
3,14,,217.31719,,,,,2007-10-01,17979087
3,15,,231.70311666666666,,,,,2007-10-01,17955663
3,16,,231.70311666666666,,,,,2007-10-01,17955663
3,17,,231.70311666666666,,,,,2007-10-01,17955663
3,18,,231.70311666666666,,,,,2007-10-01,17955663
3,19,,231.70311666666666,,,,,2007-10-01,17955663
3,22,,180.71869,,,,,2007-10-01,17979089
3,23,,339.5192383333333,,,,,2007-10-01,17955739
3,24,,217.31719,,,,,2007-10-01,17958139
3,25,,3482.0055804999997,,,,,2007-10-01,17955893
3,26,,3482.0055804999997,,,,,2007-10-01,17955893
3,27,,3482.0055804999997,,,,,2007-10-01,17955893
3,28,,3482.0055804999997,,,,,2007-10-01,17955893
3,29,,3482.0055804999997,,,,,2007-10-01,17955893
3,30,,217.840225,,,,,2007-10-01,938030572
3,31,,217.840225,,,,,2007-10-01,938030572
3,32,27038021.44333333,223.70948750000002,17958153,estimated,0.0,6.0,2007-10-01,17958153
3,33,,223.70948750000002,,,,,2007-10-01,17958153
3,34,,223.70948750000002,,,,,2007-10-01,17958153
3,35,,223.70948750000002,,,,,2007-10-01,17958153
3,36,,605.8418972433333,,,,,2007-10-01,17955879
3,37,,605.8418972433333,,,,,2007-10-01,17955879
3,38,,2245.6307566666665,,,,,2007-10-01,17955835
3,39,,128.71426666666667,,,,,2007-10-01,17957903
3,40,,128.71426666666667,,,,,2007-10-01,17957903
3,41,,128.71426666666667,,,,,2007-10-01,17957903
3,42,,128.71426666666667,,,,,2007-10-01,17957903
3,43,,128.71426666666667,,,,,2007-10-01,17957903
3,44,,128.71426666666667,,,,,2007-10-01,17957903
3,45,,1030.3879634412501,,,,,2007-10-01,17955819
3,46,,1030.3879634412501,,,,,2007-10-01,17955819
3,47,,1030.3879634412501,,,,,2007-10-01,17955819
3,48,,1030.3879634412501,,,,,2007-10-01,17955819
3,49,,4118.901175,,,,,2007-10-01,17955821
3,50,,4118.901175,,,,,2007-10-01,17955821
3,52,,144.70855666666668,,,,,2007-10-01,17955907
3,53,,144.70855666666668,,,,,2007-10-01,17955907
3,54,,263.3529541666667,,,,,2007-10-01,17955933
3,55,,263.3529541666667,,,,,2007-10-01,17955933
3,56,,263.3529541666667,,,,,2007-10-01,17955933
3,57,,263.3529541666667,,,,,2007-10-01,17955933
3,58,,263.3529541666667,,,,,2007-10-01,17955933
3,59,,263.3529541666667,,,,,2007-10-01,17955933
3,60,,263.3529541666667,,,,,2007-10-01,17955933
3,61,,263.3529541666667,,,,,2007-10-01,17955933
3,62,,382.39990111111115,,,,,2007-10-01,17955905
3,63,,382.39990111111115,,,,,2007-10-01,17955905
3,64,,382.39990111111115,,,,,2007-10-01,17955905
3,65,,373.72454999999997,,,,,2007-10-01,17955829
3,66,,508.47676666666666,,,,,2007-10-01,17955969
3,67,,508.47676666666666,,,,,2007-10-01,17955969
3,70,,1731.7048955555556,,,,,2007-10-01,17955973
3,71,,1731.7048955555556,,,,,2007-10-01,17955973
3,72,,1731.7048955555556,,,,,2007-10-01,17955973
3,75,,721.2784081333333,,,,,2007-10-01,17957969
3,76,,721.2784081333333,,,,,2007-10-01,17957969
3,77,,721.2784081333333,,,,,2007-10-01,17957969
3,78,,721.2784081333333,,,,,2007-10-01,17957969
3,79,,721.2784081333333,,,,,2007-10-01,17957969
3,84,,903.1748666666666,,,,,2007-10-01,17956121
3,85,,903.1748666666666,,,,,2007-10-01,17956121
3,86,,903.1748666666666,,,,,2007-10-01,17956121
3,87,,903.1748666666666,,,,,2007-10-01,17956121
3,88,,903.1748666666666,,,,,2007-10-01,17956121
3,90,,1679.5582666666667,,,,,2007-10-01,17956161
3,91,,1013.6264216666666,,,,,2007-10-01,17956107
3,92,,1013.6264216666666,,,,,2007-10-01,17956107
3,93,,1013.6264216666666,,,,,2007-10-01,17956107
3,94,,1013.6264216666666,,,,,2007-10-01,17956107
3,95,,1013.6264216666666,,,,,2007-10-01,17956107
3,96,,1013.6264216666666,,,,,2007-10-01,17956107
3,97,,1013.6264216666666,,,,,2007-10-01,17956107
3,98,,1013.6264216666666,,,,,2007-10-01,17956107
3,99,,1013.6264216666666,,,,,2007-10-01,17956107
3,100,,1013.6264216666666,,,,,2007-10-01,17956107
3,101,,991.2725,,,,,2007-10-01,17956091
3,102,,209.98489333333333,,,,,2007-10-01,17956151
3,103,,209.98489333333333,,,,,2007-10-01,17956151
3,104,,970.4782833333334,,,,,2007-10-01,17956169
3,105,,970.4782833333334,,,,,2007-10-01,17956169
3,106,,970.4782833333334,,,,,2007-10-01,17956169
3,107,,970.4782833333334,,,,,2007-10-01,17956169
3,110,,1773.1234794,,,,,2007-10-01,17957955
3,111,,1383.69375,,,,,2007-10-01,17957983
3,112,,1383.69375,,,,,2007-10-01,17957983
3,113,,1383.69375,,,,,2007-10-01,17957983
3,114,,1383.69375,,,,,2007-10-01,17957983
3,115,,7603.367552722223,,,,,2007-10-01,17956813
3,116,,7603.367552722223,,,,,2007-10-01,17956813
3,117,,7603.367552722223,,,,,2007-10-01,17956813
3,120,,102.71506394444445,,,,,2007-10-01,17958269
3,121,,102.71506394444445,,,,,2007-10-01,17958269
3,122,,102.71506394444445,,,,,2007-10-01,17958269
3,124,,5722.154004383333,,,,,2007-10-01,17958265
3,126,,4261.678500385333,,,,,2007-10-01,17956335
3,127,,2967.4430029999994,,,,,2007-10-01,17956705
3,128,,190.26548893333336,,,,,2007-10-01,17958031
3,129,,190.26548893333336,,,,,2007-10-01,17958031
3,130,,190.26548893333336,,,,,2007-10-01,17958031
3,131,,190.26548893333336,,,,,2007-10-01,17958031
3,132,,190.26548893333336,,,,,2007-10-01,17958031
3,133,,644.2813333333335,,,,,2007-10-01,17958025
3,134,,644.2813333333335,,,,,2007-10-01,17958025
3,135,,644.2813333333335,,,,,2007-10-01,17958025
3,136,,644.2813333333335,,,,,2007-10-01,17958025
3,137,,644.2813333333335,,,,,2007-10-01,17958025
3,138,,1493.4348499999999,,,,,2007-10-01,17958237
3,141,,345.77756666666664,,,,,2007-10-01,17958241
3,142,,529.2331925,,,,,2007-10-01,17956823
3,143,,529.2331925,,,,,2007-10-01,17956823
3,144,,18264.37095,,,,,2007-10-01,17956827
3,149,,4587.296531666667,,,,,2007-10-01,17955371
3,150,,546.1183333333332,,,,,2007-10-01,17958205
3,151,,546.1183333333332,,,,,2007-10-01,17958205
3,152,,546.1183333333332,,,,,2007-10-01,17958205
3,153,,7965.40137825,,,,,2007-10-01,18022250
3,154,,3627.4019583333334,,,,,2007-10-01,18046688
3,155,,3627.4019583333334,,,,,2007-10-01,18046688
3,156,,2356.6870666666664,,,,,2007-10-01,17955487
3,157,,2356.6870666666664,,,,,2007-10-01,17955487
3,158,,330.7464928333333,,,,,2007-10-01,17956199
3,160,,1409.6494258333332,,,,,2007-10-01,17956869
3,161,,1409.6494258333332,,,,,2007-10-01,17956869
3,162,,1409.6494258333332,,,,,2007-10-01,17956869
3,163,,1409.6494258333332,,,,,2007-10-01,17956869
3,165,,1684.9399999999998,,,,,2007-10-01,17956913
3,166,,1684.9399999999998,,,,,2007-10-01,17956913
3,167,,1684.9399999999998,,,,,2007-10-01,17956913
3,168,,1684.9399999999998,,,,,2007-10-01,17956913
3,169,,1684.9399999999998,,,,,2007-10-01,17956913
3,172,,3534.12316125,,,,,2007-10-01,17956955
3,173,,3534.12316125,,,,,2007-10-01,17956955
3,174,,3534.12316125,,,,,2007-10-01,17956955
3,175,,3534.12316125,,,,,2007-10-01,17956955
3,176,,180.69618333333335,,,,,2007-10-01,17956961
3,177,,180.69618333333335,,,,,2007-10-01,17956961
3,178,,138.60645833333334,,,,,2007-10-01,17957815
3,179,,138.60645833333334,,,,,2007-10-01,17957815
3,180,,138.60645833333334,,,,,2007-10-01,17957815
3,181,,138.60645833333334,,,,,2007-10-01,17957815
3,182,,138.60645833333334,,,,,2007-10-01,17957815
3,183,,138.60645833333334,,,,,2007-10-01,17957815
3,184,,1158.3729680000001,,,,,2007-10-01,17958207
3,185,,2899.522166666667,,,,,2007-10-01,18022216
3,188,,195.20565476190475,,,,,2007-10-01,18047170
3,189,,195.20565476190475,,,,,2007-10-01,18047170
3,190,,195.20565476190475,,,,,2007-10-01,18047170
3,191,,195.20565476190475,,,,,2007-10-01,18047170
3,192,,195.20565476190475,,,,,2007-10-01,18047170
3,193,,195.20565476190475,,,,,2007-10-01,18047170
3,194,,195.20565476190475,,,,,2007-10-01,18047170
3,195,25694351.745,,18047162,estimated,0.0,6.0,2007-10-01,18046670
4,1,,3520.606167777778,,,,,2008-04-01,17955471
4,2,,3520.606167777778,,,,,2008-04-01,17955471
4,3,,3520.606167777778,,,,,2008-04-01,17955471
4,4,,1100.1329466666666,,,,,2008-04-01,17955445
4,5,,1100.1329466666666,,,,,2008-04-01,17955445
4,6,,1100.1329466666666,,,,,2008-04-01,17955445
4,9,,321.27337,,,,,2008-04-01,17957809
4,10,,321.27337,,,,,2008-04-01,17957809
4,13,,1446.9307533333333,,,,,2008-04-01,17955543
4,14,,818.30675,,,,,2008-04-01,17979087
4,15,,660.0806399999999,,,,,2008-04-01,17955663
4,16,,660.0806399999999,,,,,2008-04-01,17955663
4,17,,660.0806399999999,,,,,2008-04-01,17955663
4,18,,660.0806399999999,,,,,2008-04-01,17955663
4,19,,660.0806399999999,,,,,2008-04-01,17955663
4,22,,566.85025,,,,,2008-04-01,17979089
4,23,,741.8638000000001,,,,,2008-04-01,17955739
4,24,,818.30675,,,,,2008-04-01,17958139
4,25,,4697.055549666667,,,,,2008-04-01,17955893
4,26,,4697.055549666667,,,,,2008-04-01,17955893
4,27,,4697.055549666667,,,,,2008-04-01,17955893
4,28,,4697.055549666667,,,,,2008-04-01,17955893
4,29,,4697.055549666667,,,,,2008-04-01,17955893
4,30,,741.8638000000001,,,,,2008-04-01,938030572
4,31,,741.8638000000001,,,,,2008-04-01,938030572
4,32,25262586.885,733.067145,17958153,estimated,0.0,6.0,2008-04-01,17958153
4,33,,733.067145,,,,,2008-04-01,17958153
4,34,,733.067145,,,,,2008-04-01,17958153
4,35,,733.067145,,,,,2008-04-01,17958153
4,36,,724.85421125,,,,,2008-04-01,17955879
4,37,,724.85421125,,,,,2008-04-01,17955879
4,38,,6834.311940766667,,,,,2008-04-01,17955835
4,39,,346.42182055555554,,,,,2008-04-01,17957903
4,40,,346.42182055555554,,,,,2008-04-01,17957903
4,41,,346.42182055555554,,,,,2008-04-01,17957903
4,42,,346.42182055555554,,,,,2008-04-01,17957903
4,43,,346.42182055555554,,,,,2008-04-01,17957903
4,44,,346.42182055555554,,,,,2008-04-01,17957903
4,45,,1658.4514988333333,,,,,2008-04-01,17955819
4,46,,1658.4514988333333,,,,,2008-04-01,17955819
4,47,,1658.4514988333333,,,,,2008-04-01,17955819
4,48,,1658.4514988333333,,,,,2008-04-01,17955819
4,49,,6979.28945,,,,,2008-04-01,17955821
4,50,,6979.28945,,,,,2008-04-01,17955821
4,52,,374.4946078,,,,,2008-04-01,17955907
4,53,,374.4946078,,,,,2008-04-01,17955907
4,54,,682.901006875,,,,,2008-04-01,17955933
4,55,,682.901006875,,,,,2008-04-01,17955933
4,56,,682.901006875,,,,,2008-04-01,17955933
4,57,,682.901006875,,,,,2008-04-01,17955933
4,58,,682.901006875,,,,,2008-04-01,17955933
4,59,,682.901006875,,,,,2008-04-01,17955933
4,60,,682.901006875,,,,,2008-04-01,17955933
4,61,,682.901006875,,,,,2008-04-01,17955933
4,62,,1106.3114611111112,,,,,2008-04-01,17955905
4,63,,1106.3114611111112,,,,,2008-04-01,17955905
4,64,,1106.3114611111112,,,,,2008-04-01,17955905
4,65,,737.0404000000001,,,,,2008-04-01,17955829
4,66,,1308.2591333333332,,,,,2008-04-01,17955969
4,67,,1308.2591333333332,,,,,2008-04-01,17955969
4,70,,3199.131266666667,,,,,2008-04-01,17955973
4,71,,3199.131266666667,,,,,2008-04-01,17955973
4,72,,3199.131266666667,,,,,2008-04-01,17955973
4,75,,978.2588549433334,,,,,2008-04-01,17957969
4,76,,978.2588549433334,,,,,2008-04-01,17957969
4,77,,978.2588549433334,,,,,2008-04-01,17957969
4,78,,978.2588549433334,,,,,2008-04-01,17957969
4,79,,978.2588549433334,,,,,2008-04-01,17957969
4,84,,947.1361883333333,,,,,2008-04-01,17956121
4,85,,947.1361883333333,,,,,2008-04-01,17956121
4,86,,947.1361883333333,,,,,2008-04-01,17956121
4,87,,947.1361883333333,,,,,2008-04-01,17956121
4,88,,947.1361883333333,,,,,2008-04-01,17956121
4,90,,1893.8706366666665,,,,,2008-04-01,17956161
4,91,,1865.1556613333335,,,,,2008-04-01,17956107
4,92,,1865.1556613333335,,,,,2008-04-01,17956107
4,93,,1865.1556613333335,,,,,2008-04-01,17956107
4,94,,1865.1556613333335,,,,,2008-04-01,17956107
4,95,,1865.1556613333335,,,,,2008-04-01,17956107
4,96,,1865.1556613333335,,,,,2008-04-01,17956107
4,97,,1865.1556613333335,,,,,2008-04-01,17956107
4,98,,1865.1556613333335,,,,,2008-04-01,17956107
4,99,,1865.1556613333335,,,,,2008-04-01,17956107
4,100,,1865.1556613333335,,,,,2008-04-01,17956107
4,101,,1817.9480199999998,,,,,2008-04-01,17956091
4,102,,278.63841,,,,,2008-04-01,17956151
4,103,,278.63841,,,,,2008-04-01,17956151
4,104,,2186.219129541667,,,,,2008-04-01,17956169
4,105,,2186.219129541667,,,,,2008-04-01,17956169
4,106,,2186.219129541667,,,,,2008-04-01,17956169
4,107,,2186.219129541667,,,,,2008-04-01,17956169
4,110,,371.34639999999996,,,,,2008-04-01,17957955
4,111,,1906.011875,,,,,2008-04-01,17957983
4,112,,1906.011875,,,,,2008-04-01,17957983
4,113,,1906.011875,,,,,2008-04-01,17957983
4,114,,1906.011875,,,,,2008-04-01,17957983
4,115,,11348.010751111111,,,,,2008-04-01,17956813
4,116,,11348.010751111111,,,,,2008-04-01,17956813
4,117,,11348.010751111111,,,,,2008-04-01,17956813
4,120,,141.1442111111111,,,,,2008-04-01,17958269
4,121,,141.1442111111111,,,,,2008-04-01,17958269
4,122,,141.1442111111111,,,,,2008-04-01,17958269
4,124,,11158.795121666666,,,,,2008-04-01,17958265
4,126,,8732.827242033334,,,,,2008-04-01,17956335
4,127,,5275.954733333333,,,,,2008-04-01,17956705
4,128,,270.89248000000003,,,,,2008-04-01,17958031
4,129,,270.89248000000003,,,,,2008-04-01,17958031
4,130,,270.89248000000003,,,,,2008-04-01,17958031
4,131,,270.89248000000003,,,,,2008-04-01,17958031
4,132,,270.89248000000003,,,,,2008-04-01,17958031
4,133,,878.5007333333333,,,,,2008-04-01,17958025
4,134,,878.5007333333333,,,,,2008-04-01,17958025
4,135,,878.5007333333333,,,,,2008-04-01,17958025
4,136,,878.5007333333333,,,,,2008-04-01,17958025
4,137,,878.5007333333333,,,,,2008-04-01,17958025
4,138,,3530.9318333333335,,,,,2008-04-01,17958237
4,141,,810.0825,,,,,2008-04-01,17958241
4,142,,798.34245,,,,,2008-04-01,17956823
4,143,,798.34245,,,,,2008-04-01,17956823
4,144,,31342.609461233333,,,,,2008-04-01,17956827
4,149,,11181.016375,,,,,2008-04-01,17955371
4,150,,1087.0799683333332,,,,,2008-04-01,17958205
4,151,,1087.0799683333332,,,,,2008-04-01,17958205
4,152,,1087.0799683333332,,,,,2008-04-01,17958205
4,153,,11863.284991266668,,,,,2008-04-01,18022250
4,154,,4960.476912499999,,,,,2008-04-01,18046688
4,155,,4960.476912499999,,,,,2008-04-01,18046688
4,156,,4182.595862808334,,,,,2008-04-01,17955487
4,157,,4182.595862808334,,,,,2008-04-01,17955487
4,158,,523.6675,,,,,2008-04-01,17956199
4,160,,3421.823052670392,,,,,2008-04-01,17956869
4,161,,3421.823052670392,,,,,2008-04-01,17956869
4,162,,3421.823052670392,,,,,2008-04-01,17956869
4,163,,3421.823052670392,,,,,2008-04-01,17956869
4,165,,2270.218066666667,,,,,2008-04-01,17956913
4,166,,2270.218066666667,,,,,2008-04-01,17956913
4,167,,2270.218066666667,,,,,2008-04-01,17956913
4,168,,2270.218066666667,,,,,2008-04-01,17956913
4,169,,2270.218066666667,,,,,2008-04-01,17956913
4,172,,5404.029669666666,,,,,2008-04-01,17956955
4,173,,5404.029669666666,,,,,2008-04-01,17956955
4,174,,5404.029669666666,,,,,2008-04-01,17956955
4,175,,5404.029669666666,,,,,2008-04-01,17956955
4,176,,345.213,,,,,2008-04-01,17956961
4,177,,345.213,,,,,2008-04-01,17956961
4,178,,293.03568666666666,,,,,2008-04-01,17957815
4,179,,293.03568666666666,,,,,2008-04-01,17957815
4,180,,293.03568666666666,,,,,2008-04-01,17957815
4,181,,293.03568666666666,,,,,2008-04-01,17957815
4,182,,293.03568666666666,,,,,2008-04-01,17957815
4,183,,293.03568666666666,,,,,2008-04-01,17957815
4,184,,2459.66662,,,,,2008-04-01,17958207
4,185,,5813.683166666667,,,,,2008-04-01,18022216
4,188,,263.04765754761905,,,,,2008-04-01,18047170
4,189,,263.04765754761905,,,,,2008-04-01,18047170
4,190,,263.04765754761905,,,,,2008-04-01,18047170
4,191,,263.04765754761905,,,,,2008-04-01,18047170
4,192,,263.04765754761905,,,,,2008-04-01,18047170
4,193,,263.04765754761905,,,,,2008-04-01,18047170
4,194,,263.04765754761905,,,,,2008-04-01,18047170
4,195,26436558.596666664,,18047162,estimated,0.0,6.0,2008-04-01,18046670
5,1,,2677.712418888889,,,,,2008-10-01,17955471
5,2,,2677.712418888889,,,,,2008-10-01,17955471
5,3,,2677.712418888889,,,,,2008-10-01,17955471
5,4,,768.8918311111111,,,,,2008-10-01,17955445
5,5,,768.8918311111111,,,,,2008-10-01,17955445
5,6,,768.8918311111111,,,,,2008-10-01,17955445
5,9,,471.77740000000006,,,,,2008-10-01,17957809
5,10,,471.77740000000006,,,,,2008-10-01,17957809
5,13,,658.4933733333334,,,,,2008-10-01,17955543
5,14,,305.62968,,,,,2008-10-01,17979087
5,15,,396.4536033333333,,,,,2008-10-01,17955663
5,16,,396.4536033333333,,,,,2008-10-01,17955663
5,17,,396.4536033333333,,,,,2008-10-01,17955663
5,18,,396.4536033333333,,,,,2008-10-01,17955663
5,19,,396.4536033333333,,,,,2008-10-01,17955663
5,22,,268.21708,,,,,2008-10-01,17979089
5,23,,253.45356666666666,,,,,2008-10-01,17955739
5,24,,305.62968,,,,,2008-10-01,17958139
5,25,,4707.161367999999,,,,,2008-10-01,17955893
5,26,,4707.161367999999,,,,,2008-10-01,17955893
5,27,,4707.161367999999,,,,,2008-10-01,17955893
5,28,,4707.161367999999,,,,,2008-10-01,17955893
5,29,,4707.161367999999,,,,,2008-10-01,17955893
5,30,,253.45356666666666,,,,,2008-10-01,938030572
5,31,,253.45356666666666,,,,,2008-10-01,938030572
5,32,31847574.813333333,361.9534141666667,17958153,estimated,0.0,6.0,2008-10-01,17958153
5,33,,361.9534141666667,,,,,2008-10-01,17958153
5,34,,361.9534141666667,,,,,2008-10-01,17958153
5,35,,361.9534141666667,,,,,2008-10-01,17958153
5,36,,473.24340416666666,,,,,2008-10-01,17955879
5,37,,473.24340416666666,,,,,2008-10-01,17955879
5,38,,3203.0725714666664,,,,,2008-10-01,17955835
5,39,,144.64315555555555,,,,,2008-10-01,17957903
5,40,,144.64315555555555,,,,,2008-10-01,17957903
5,41,,144.64315555555555,,,,,2008-10-01,17957903
5,42,,144.64315555555555,,,,,2008-10-01,17957903
5,43,,144.64315555555555,,,,,2008-10-01,17957903
5,44,,144.64315555555555,,,,,2008-10-01,17957903
5,45,,1123.9794958333332,,,,,2008-10-01,17955819
5,46,,1123.9794958333332,,,,,2008-10-01,17955819
5,47,,1123.9794958333332,,,,,2008-10-01,17955819
5,48,,1123.9794958333332,,,,,2008-10-01,17955819
5,49,,5416.294620833333,,,,,2008-10-01,17955821
5,50,,5416.294620833333,,,,,2008-10-01,17955821
5,52,,1057.9706410333333,,,,,2008-10-01,17955907
5,53,,1057.9706410333333,,,,,2008-10-01,17955907
5,54,,334.83038124999996,,,,,2008-10-01,17955933
5,55,,334.83038124999996,,,,,2008-10-01,17955933
5,56,,334.83038124999996,,,,,2008-10-01,17955933
5,57,,334.83038124999996,,,,,2008-10-01,17955933
5,58,,334.83038124999996,,,,,2008-10-01,17955933
5,59,,334.83038124999996,,,,,2008-10-01,17955933
5,60,,334.83038124999996,,,,,2008-10-01,17955933
5,61,,334.83038124999996,,,,,2008-10-01,17955933
5,62,,690.4565000000001,,,,,2008-10-01,17955905
5,63,,690.4565000000001,,,,,2008-10-01,17955905
5,64,,690.4565000000001,,,,,2008-10-01,17955905
5,65,,394.1489166666667,,,,,2008-10-01,17955829
5,66,,729.9855833333332,,,,,2008-10-01,17955969
5,67,,729.9855833333332,,,,,2008-10-01,17955969
5,70,,2102.943947777778,,,,,2008-10-01,17955973
5,71,,2102.943947777778,,,,,2008-10-01,17955973
5,72,,2102.943947777778,,,,,2008-10-01,17955973
5,75,,801.9027600000001,,,,,2008-10-01,17957969
5,76,,801.9027600000001,,,,,2008-10-01,17957969
5,77,,801.9027600000001,,,,,2008-10-01,17957969
5,78,,801.9027600000001,,,,,2008-10-01,17957969
5,79,,801.9027600000001,,,,,2008-10-01,17957969
5,84,,728.9992666666666,,,,,2008-10-01,17956121
5,85,,728.9992666666666,,,,,2008-10-01,17956121
5,86,,728.9992666666666,,,,,2008-10-01,17956121
5,87,,728.9992666666666,,,,,2008-10-01,17956121
5,88,,728.9992666666666,,,,,2008-10-01,17956121
5,90,,1778.171833333333,,,,,2008-10-01,17956161
5,91,,1218.7705888333335,,,,,2008-10-01,17956107
5,92,,1218.7705888333335,,,,,2008-10-01,17956107
5,93,,1218.7705888333335,,,,,2008-10-01,17956107
5,94,,1218.7705888333335,,,,,2008-10-01,17956107
5,95,,1218.7705888333335,,,,,2008-10-01,17956107
5,96,,1218.7705888333335,,,,,2008-10-01,17956107
5,97,,1218.7705888333335,,,,,2008-10-01,17956107
5,98,,1218.7705888333335,,,,,2008-10-01,17956107
5,99,,1218.7705888333335,,,,,2008-10-01,17956107
5,100,,1218.7705888333335,,,,,2008-10-01,17956107
5,101,,1044.7268333333334,,,,,2008-10-01,17956091
5,102,,454.8693125,,,,,2008-10-01,17956151
5,103,,454.8693125,,,,,2008-10-01,17956151
5,104,,1335.8404791666667,,,,,2008-10-01,17956169
5,105,,1335.8404791666667,,,,,2008-10-01,17956169
5,106,,1335.8404791666667,,,,,2008-10-01,17956169
5,107,,1335.8404791666667,,,,,2008-10-01,17956169
5,110,,2348.4455,,,,,2008-10-01,17957955
5,111,,2100.5108333333333,,,,,2008-10-01,17957983
5,112,,2100.5108333333333,,,,,2008-10-01,17957983
5,113,,2100.5108333333333,,,,,2008-10-01,17957983
5,114,,2100.5108333333333,,,,,2008-10-01,17957983
5,115,,9991.776355555556,,,,,2008-10-01,17956813
5,116,,9991.776355555556,,,,,2008-10-01,17956813
5,117,,9991.776355555556,,,,,2008-10-01,17956813
5,120,,111.20366666666668,,,,,2008-10-01,17958269
5,121,,111.20366666666668,,,,,2008-10-01,17958269
5,122,,111.20366666666668,,,,,2008-10-01,17958269
5,124,,7724.645274466668,,,,,2008-10-01,17958265
5,126,,4515.200835833333,,,,,2008-10-01,17956335
5,127,,4574.129125,,,,,2008-10-01,17956705
5,128,,312.7180933333333,,,,,2008-10-01,17958031
5,129,,312.7180933333333,,,,,2008-10-01,17958031
5,130,,312.7180933333333,,,,,2008-10-01,17958031
5,131,,312.7180933333333,,,,,2008-10-01,17958031
5,132,,312.7180933333333,,,,,2008-10-01,17958031
5,133,,485.59229999999997,,,,,2008-10-01,17958025
5,134,,485.59229999999997,,,,,2008-10-01,17958025
5,135,,485.59229999999997,,,,,2008-10-01,17958025
5,136,,485.59229999999997,,,,,2008-10-01,17958025
5,137,,485.59229999999997,,,,,2008-10-01,17958025
5,138,,3075.2566666666667,,,,,2008-10-01,17958237
5,141,,193.4428,,,,,2008-10-01,17958241
5,142,,441.71089166666667,,,,,2008-10-01,17956823
5,143,,441.71089166666667,,,,,2008-10-01,17956823
5,144,,18622.396675316668,,,,,2008-10-01,17956827
5,149,,5876.106548666667,,,,,2008-10-01,17955371
5,150,,594.5988888888888,,,,,2008-10-01,17958205
5,151,,594.5988888888888,,,,,2008-10-01,17958205
5,152,,594.5988888888888,,,,,2008-10-01,17958205
5,153,,8832.755469833333,,,,,2008-10-01,18022250
5,154,,3969.12295,,,,,2008-10-01,18046688
5,155,,3969.12295,,,,,2008-10-01,18046688
5,156,,2011.7688650533332,,,,,2008-10-01,17955487
5,157,,2011.7688650533332,,,,,2008-10-01,17955487
5,158,,307.66551666666663,,,,,2008-10-01,17956199
5,160,,2292.4602583333335,,,,,2008-10-01,17956869
5,161,,2292.4602583333335,,,,,2008-10-01,17956869
5,162,,2292.4602583333335,,,,,2008-10-01,17956869
5,163,,2292.4602583333335,,,,,2008-10-01,17956869
5,165,,1984.6649999999997,,,,,2008-10-01,17956913
5,166,,1984.6649999999997,,,,,2008-10-01,17956913
5,167,,1984.6649999999997,,,,,2008-10-01,17956913
5,168,,1984.6649999999997,,,,,2008-10-01,17956913
5,169,,1984.6649999999997,,,,,2008-10-01,17956913
5,172,,3120.5456139999997,,,,,2008-10-01,17956955
5,173,,3120.5456139999997,,,,,2008-10-01,17956955
5,174,,3120.5456139999997,,,,,2008-10-01,17956955
5,175,,3120.5456139999997,,,,,2008-10-01,17956955
5,176,,197.09796916666667,,,,,2008-10-01,17956961
5,177,,197.09796916666667,,,,,2008-10-01,17956961
5,178,,120.64407588888889,,,,,2008-10-01,17957815
5,179,,120.64407588888889,,,,,2008-10-01,17957815
5,180,,120.64407588888889,,,,,2008-10-01,17957815
5,181,,120.64407588888889,,,,,2008-10-01,17957815
5,182,,120.64407588888889,,,,,2008-10-01,17957815
5,183,,120.64407588888889,,,,,2008-10-01,17957815
5,184,,1255.0170666666668,,,,,2008-10-01,17958207
5,185,,6712.283333333334,,,,,2008-10-01,18022216
5,188,,263.28609523809524,,,,,2008-10-01,18047170
5,189,,263.28609523809524,,,,,2008-10-01,18047170
5,190,,263.28609523809524,,,,,2008-10-01,18047170
5,191,,263.28609523809524,,,,,2008-10-01,18047170
5,192,,263.28609523809524,,,,,2008-10-01,18047170
5,193,,263.28609523809524,,,,,2008-10-01,18047170
5,194,,263.28609523809524,,,,,2008-10-01,18047170
5,195,20820467.076666668,,18047162,estimated,0.0,6.0,2008-10-01,18046670
6,1,,6489.584449999999,,,,,2009-04-01,17955471
6,2,,6489.584449999999,,,,,2009-04-01,17955471
6,3,,6489.584449999999,,,,,2009-04-01,17955471
6,4,,2564.5171444444445,,,,,2009-04-01,17955445
6,5,,2564.5171444444445,,,,,2009-04-01,17955445
6,6,,2564.5171444444445,,,,,2009-04-01,17955445
6,9,,2007.604475,,,,,2009-04-01,17957809
6,10,,2007.604475,,,,,2009-04-01,17957809
6,13,,2436.942233333333,,,,,2009-04-01,17955543
6,14,,1192.6357843333333,,,,,2009-04-01,17979087
6,15,,1994.4441666666667,,,,,2009-04-01,17955663
6,16,,1994.4441666666667,,,,,2009-04-01,17955663
6,17,,1994.4441666666667,,,,,2009-04-01,17955663
6,18,,1994.4441666666667,,,,,2009-04-01,17955663
6,19,,1994.4441666666667,,,,,2009-04-01,17955663
6,22,,1192.6357843333333,,,,,2009-04-01,17979089
6,23,,1529.8062583333333,,,,,2009-04-01,17955739
6,24,,1192.6357843333333,,,,,2009-04-01,17958139
