per,k,i,j,q,boundname
13,12,14,25,-49.17089,wel_61680
14,12,14,25,-622.87445,wel_61680
15,12,14,25,-28.741823,wel_61680
16,12,14,25,-855.2391,wel_61680
17,12,14,25,-39.464016,wel_61680
18,12,14,25,-1012.3106,wel_61680
4,7,14,26,-120.78683999999998,wel_61681
6,7,14,26,-48.578358,wel_61681
8,7,14,26,-148.52806,wel_61681
9,7,14,26,-6.853656,wel_61681
10,7,14,26,-335.59912,wel_61681
11,7,14,26,-15.401210999999998,wel_61681
12,7,14,26,-106.56002,wel_61681
13,7,14,26,-4.917089,wel_61681
14,7,14,26,-62.287445,wel_61681
15,7,14,26,-2.8741825,wel_61681
16,7,14,26,-244.354,wel_61681
17,7,14,26,-11.275433,wel_61681
18,7,14,26,-253.07765,wel_61681
14,12,14,28,-62.287445,wel_61682
15,12,14,28,-2.8741825,wel_61682
10,12,14,29,-111.86637,wel_61683
11,12,14,29,-5.133737,wel_61683
4,7,14,31,-60.39341999999999,wel_61684
16,7,14,31,-122.177,wel_61684
17,7,14,31,-5.6377163,wel_61684
18,7,14,31,-126.538826,wel_61684
2,0,12,2,-2642.9568,wel_62060
3,0,12,2,-2.156908,wel_62060
4,0,12,2,-5731.1855,wel_62060
6,0,12,2,-2802.6620000000007,wel_62060
8,0,12,2,-6200.8564,wel_62060
10,0,12,2,-4058.0728,wel_62060
12,0,12,2,-5579.0537,wel_62060
14,0,12,2,-2415.7188,wel_62060
16,0,12,2,-2533.3628,wel_62060
18,0,12,2,-2457.9082,wel_62060
2,0,12,4,-8261.359,wel_62061
4,0,12,4,-6668.71,wel_62061
6,0,12,4,-9103.53,wel_62061
8,0,12,4,-8907.534,wel_62061
10,0,12,4,-7076.1590000000015,wel_62061
12,0,12,4,-7516.456,wel_62061
14,0,12,4,-5273.7275,wel_62061
16,0,12,4,-4187.027,wel_62061
18,0,12,4,-4259.6953,wel_62061
2,0,12,5,-3335.9001,wel_62062
4,0,12,5,-4873.6675,wel_62062
6,0,12,5,-5044.109,wel_62062
8,0,12,5,-7565.251,wel_62062
10,0,12,5,-7713.2676,wel_62062
12,0,12,5,-5758.074000000001,wel_62062
14,0,12,5,-2416.666,wel_62062
16,0,12,5,-3302.4104,wel_62062
18,0,12,5,-3198.7588,wel_62062
2,3,12,7,-3562.434,wel_62063
4,3,12,7,-5675.337,wel_62063
6,3,12,7,-6387.7783,wel_62063
8,3,12,7,-5467.0537,wel_62063
10,3,12,7,-5422.2036,wel_62063
12,3,12,7,-6658.1226,wel_62063
14,3,12,7,-1659.6123,wel_62063
16,3,12,7,-1847.1884,wel_62063
18,3,12,7,-2843.4138,wel_62063
2,12,12,8,-1296.0033,wel_62064
4,12,12,8,-803.0799,wel_62064
6,12,12,8,-805.7848,wel_62064
8,12,12,8,-1529.9977,wel_62064
10,12,12,8,-2527.446,wel_62064
12,12,12,8,-1620.5116,wel_62064
14,12,12,8,-1198.8383,wel_62064
16,12,12,8,-1286.8538,wel_62064
18,12,12,8,-1491.831,wel_62064
2,12,12,10,-174.19598,wel_62065
4,12,12,10,-512.2152,wel_62065
6,12,12,10,-209.45973,wel_62065
8,12,12,10,-696.2117,wel_62065
10,12,12,10,-799.4996,wel_62065
12,12,12,10,-884.18365,wel_62065
14,12,12,10,-472.45767,wel_62065
16,12,12,10,-528.99634,wel_62065
18,12,12,10,-674.2246,wel_62065
2,3,12,12,-757.0519,wel_62066
4,3,12,12,-2137.1875,wel_62066
6,3,12,12,-1114.1627,wel_62066
8,3,12,12,-2490.0164,wel_62066
10,3,12,12,-3468.1777,wel_62066
12,3,12,12,-3073.4949,wel_62066
14,3,12,12,-2503.756,wel_62066
16,3,12,12,-2381.2085,wel_62066
18,3,12,12,-2378.0696,wel_62066
2,12,12,13,-331.435,wel_62067
4,12,12,13,-576.24207,wel_62067
6,12,12,13,-302.8299,wel_62067
8,12,12,13,-2804.9568,wel_62067
10,12,12,13,-3166.1826,wel_62067
12,12,12,13,-3154.7397,wel_62067
14,12,12,13,-2167.1467,wel_62067
16,12,12,13,-2228.6267,wel_62067
18,12,12,13,-2103.4678,wel_62067
2,12,12,15,-1700.985,wel_62068
4,12,12,15,-2733.2932,wel_62068
6,12,12,15,-1196.8202,wel_62068
8,12,12,15,-2429.1448,wel_62068
10,12,12,15,-3444.0044,wel_62068
12,12,12,15,-2854.7397,wel_62068
14,12,12,15,-2101.7407,wel_62068
16,12,12,15,-1407.6864,wel_62068
18,12,12,15,-1790.5939,wel_62068
2,3,12,17,-277.82864,wel_62069
4,3,12,17,-472.4883400000001,wel_62069
6,3,12,17,-209.45973,wel_62069
8,3,12,17,-1547.7568,wel_62069
10,3,12,17,-1811.3923,wel_62069
12,3,12,17,-2018.2445,wel_62069
14,3,12,17,-1356.6831,wel_62069
16,3,12,17,-904.57654,wel_62069
18,3,12,17,-1174.8527,wel_62069
2,3,12,18,-2262.074,wel_62070
3,3,12,18,-6.470724,wel_62070
4,3,12,18,-2362.4417,wel_62070
6,3,12,18,-1043.5121,wel_62070
8,3,12,18,-1950.2104,wel_62070
10,3,12,18,-1828.3759,wel_62070
12,3,12,18,-2563.3167,wel_62070
14,3,12,18,-1391.6128,wel_62070
16,3,12,18,-1302.5756,wel_62070
18,3,12,18,-1787.5725,wel_62070
2,3,12,20,-3055.5647,wel_62071
4,3,12,20,-3450.899000000001,wel_62071
6,3,12,20,-1518.583,wel_62071
8,3,12,20,-3346.2646,wel_62071
10,3,12,20,-5194.157,wel_62071
12,3,12,20,-6324.432,wel_62071
14,3,12,20,-2778.0735,wel_62071
16,3,12,20,-3859.7517,wel_62071
18,3,12,20,-3144.1794,wel_62071
2,12,12,21,-1530.7732,wel_62072
3,12,12,21,-2.156908,wel_62072
4,12,12,21,-1900.9435,wel_62072
6,12,12,21,-901.24,wel_62072
8,12,12,21,-1593.4773,wel_62072
9,12,12,21,-6.853656,wel_62072
10,12,12,21,-1407.7252,wel_62072
11,12,12,21,-10.267474,wel_62072
12,12,12,21,-1545.2534,wel_62072
14,12,12,21,-944.21246,wel_62072
15,12,12,21,-2.8741825,wel_62072
16,12,12,21,-825.53687,wel_62072
18,12,12,21,-928.61523,wel_62072
2,12,12,23,-53.606396,wel_62073
4,12,12,23,-124.42033,wel_62073
6,12,12,23,-74.76082,wel_62073
8,12,12,23,-49.209766,wel_62073
10,12,12,23,-49.223927,wel_62073
12,12,12,23,-177.11948999999996,wel_62073
13,12,12,23,-4.917089,wel_62073
14,12,12,23,-50.96877,wel_62073
16,12,12,23,-26.622274,wel_62073
18,12,12,23,-40.372437,wel_62073
4,12,12,25,-60.39341999999999,wel_62074
12,12,12,25,-213.12004,wel_62074
13,12,12,25,-9.834178,wel_62074
4,12,12,26,-60.39341999999999,wel_62075
6,12,12,26,-194.31343,wel_62075
8,12,12,26,-742.6403,wel_62075
9,12,12,26,-34.26828,wel_62075
10,12,12,26,-783.0647,wel_62075
11,12,12,26,-35.93616,wel_62075
12,12,12,26,-1065.6001,wel_62075
13,12,12,26,-49.17089,wel_62075
14,12,12,26,-436.01215,wel_62075
15,12,12,26,-20.119276,wel_62075
16,12,12,26,-488.708,wel_62075
17,12,12,26,-22.550865,wel_62075
18,12,12,26,-253.07765,wel_62075
4,12,12,28,-543.5408,wel_62076
6,12,12,28,-242.8918,wel_62076
8,12,12,28,-1188.2245,wel_62076
9,12,12,28,-54.829247,wel_62076
10,12,12,28,-894.9309699999999,wel_62076
11,12,12,28,-41.069897,wel_62076
12,12,12,28,-852.48016,wel_62076
13,12,12,28,-39.33671,wel_62076
14,12,12,28,-498.29956,wel_62076
15,12,12,28,-22.99346,wel_62076
16,12,12,28,-855.2391,wel_62076
17,12,12,28,-39.464016,wel_62076
18,12,12,28,-885.7717,wel_62076
4,12,12,29,-301.96713,wel_62077
6,12,12,29,-145.73508,wel_62077
8,12,12,29,-1188.2245,wel_62077
9,12,12,29,-54.829247,wel_62077
10,12,12,29,-223.73274,wel_62077
11,12,12,29,-10.267474,wel_62077
12,12,12,29,-532.80005,wel_62077
13,12,12,29,-24.585445,wel_62077
14,12,12,29,-249.14978,wel_62077
15,12,12,29,-11.49673,wel_62077
16,12,12,29,-244.354,wel_62077
17,12,12,29,-11.275433,wel_62077
18,12,12,29,-253.07765,wel_62077
4,12,12,31,-362.36057,wel_62078
6,12,12,31,-291.47015,wel_62078
8,12,12,31,-445.58417,wel_62078
9,12,12,31,-20.560966,wel_62078
10,12,12,31,-447.46548,wel_62078
11,12,12,31,-20.534948,wel_62078
12,12,12,31,-1385.2803,wel_62078
13,12,12,31,-63.92215699999999,wel_62078
14,12,12,31,-311.43723,wel_62078
15,12,12,31,-14.370912,wel_62078
16,12,12,31,-610.885,wel_62078
17,12,12,31,-28.188581,wel_62078
18,12,12,31,-506.1553,wel_62078
2,0,10,2,-2055.2937,wel_62454
4,0,10,2,-2227.1082,wel_62454
6,0,10,2,-1718.9359,wel_62454
8,0,10,2,-1793.9843,wel_62454
10,0,10,2,-1605.9624,wel_62454
12,0,10,2,-2262.0361,wel_62454
14,0,10,2,-658.5763,wel_62454
16,0,10,2,-1106.5682,wel_62454
18,0,10,2,-1111.3466,wel_62454
2,0,10,4,-7900.5435,wel_62455
3,0,10,4,-2.156908,wel_62455
4,0,10,4,-5734.9575,wel_62455
6,0,10,4,-8517.2705,wel_62455
8,0,10,4,-9900.845,wel_62455
10,0,10,4,-7925.561,wel_62455
12,0,10,4,-8408.573,wel_62455
14,0,10,4,-6262.879,wel_62455
16,0,10,4,-3258.2468,wel_62455
18,0,10,4,-3446.075,wel_62455
2,0,10,5,-4389.7056,wel_62456
4,0,10,5,-2154.731,wel_62456
6,0,10,5,-6421.558000000001,wel_62456
8,0,10,5,-4871.9090000000015,wel_62456
10,0,10,5,-8020.98,wel_62456
12,0,10,5,-4022.3784,wel_62456
14,0,10,5,-3487.7546,wel_62456
16,0,10,5,-3617.8958,wel_62456
18,0,10,5,-3046.35,wel_62456
2,3,10,7,-4304.072,wel_62457
4,3,10,7,-2921.14,wel_62457
6,3,10,7,-3945.6313,wel_62457
8,3,10,7,-3041.6013,wel_62457
10,3,10,7,-7309.343000000002,wel_62457
12,3,10,7,-5026.169,wel_62457
14,3,10,7,-1795.3452,wel_62457
16,3,10,7,-2893.0642,wel_62457
18,3,10,7,-2356.888,wel_62457
2,3,10,8,-1916.528,wel_62458
4,3,10,8,-2068.437,wel_62458
6,3,10,8,-1858.0204,wel_62458
8,3,10,8,-2219.8723,wel_62458
10,3,10,8,-2828.8613,wel_62458
12,3,10,8,-2743.7598,wel_62458
14,3,10,8,-1040.5364,wel_62458
16,3,10,8,-1538.0103,wel_62458
18,3,10,8,-1140.5829,wel_62458
2,3,10,10,-1379.9647,wel_62459
4,3,10,10,-1678.2119,wel_62459
6,3,10,10,-1224.177,wel_62459
8,3,10,10,-2787.4128,wel_62459
10,3,10,10,-2998.3,wel_62459
12,3,10,10,-2709.722,wel_62459
14,3,10,10,-1617.7549,wel_62459
16,3,10,10,-2705.6074,wel_62459
18,3,10,10,-2662.7917,wel_62459
2,3,10,12,-574.41547,wel_62460
4,3,10,12,-768.72614,wel_62460
6,3,10,12,-450.25452,wel_62460
8,3,10,12,-1895.1119,wel_62460
10,3,10,12,-1792.484,wel_62460
12,3,10,12,-2281.5671,wel_62460
14,3,10,12,-1167.4589,wel_62460
16,3,10,12,-1367.946,wel_62460
18,3,10,12,-1560.8776,wel_62460
2,12,10,13,-135.64876999999998,wel_62461
4,12,10,13,-192.08069,wel_62461
6,12,10,13,-78.54739000000002,wel_62461
8,12,10,13,-1230.2443,wel_62461
10,12,10,13,-1418.1954,wel_62461
12,12,10,13,-1479.8031,wel_62461
14,12,10,13,-976.9933,wel_62461
16,12,10,13,-831.4688,wel_62461
18,12,10,13,-929.12823,wel_62461
2,3,10,15,-107.08241,wel_62462
4,3,10,15,-176.65388000000004,wel_62462
6,3,10,15,-104.729866,wel_62462
8,3,10,15,-393.67813,wel_62462
10,3,10,15,-393.7914,wel_62462
12,3,10,15,-406.81207,wel_62462
14,3,10,15,-210.74443,wel_62462
16,3,10,15,-226.01105,wel_62462
18,3,10,15,-322.9795,wel_62462
2,12,10,17,-142.17986000000005,wel_62463
4,12,10,17,-300.27103,wel_62463
6,12,10,17,-153.30823,wel_62463
8,12,10,17,-196.83907,wel_62463
10,12,10,17,-196.8957,wel_62463
12,12,10,17,-282.2379,wel_62463
14,12,10,17,-203.87508,wel_62463
16,12,10,17,-127.12808,wel_62463
18,12,10,17,-161.48975,wel_62463
2,12,10,18,-1483.3477,wel_62464
4,12,10,18,-2791.2131,wel_62464
6,12,10,18,-1136.1512,wel_62464
8,12,10,18,-1379.0939,wel_62464
9,12,10,18,-6.853656,wel_62464
10,12,10,18,-1174.9912,wel_62464
12,12,10,18,-1267.7992,wel_62464
14,12,10,18,-614.7889,wel_62464
16,12,10,18,-1001.49603,wel_62464
17,12,10,18,-5.6377163,wel_62464
18,12,10,18,-1047.7327,wel_62464
2,3,10,20,-3326.6016,wel_62465
4,3,10,20,-4314.102,wel_62465
6,3,10,20,-1535.4069,wel_62465
8,3,10,20,-4871.47,wel_62465
10,3,10,20,-2024.3799,wel_62465
12,3,10,20,-3494.3394,wel_62465
14,3,10,20,-2526.8103,wel_62465
16,3,10,20,-2370.4268,wel_62465
18,3,10,20,-2547.5151,wel_62465
2,12,10,21,-1529.415,wel_62466
4,12,10,21,-1856.78,wel_62466
6,12,10,21,-1147.7386,wel_62466
8,12,10,21,-639.727,wel_62466
10,12,10,21,-738.35895,wel_62466
12,12,10,21,-1018.9763,wel_62466
14,12,10,21,-701.9730000000002,wel_62466
15,12,10,21,-2.8741825,wel_62466
16,12,10,21,-714.0503,wel_62466
18,12,10,21,-480.46652,wel_62466
4,12,10,25,-120.78683999999998,wel_62468
10,12,10,25,-223.73274,wel_62468
11,12,10,25,-10.267474,wel_62468
12,12,10,25,-2131.2002,wel_62468
13,12,10,25,-98.34178,wel_62468
14,12,10,25,-124.57489,wel_62468
15,12,10,25,-5.748365,wel_62468
16,12,10,25,-122.177,wel_62468
17,12,10,25,-5.6377163,wel_62468
18,12,10,25,-126.538826,wel_62468
6,12,10,26,-145.73508,wel_62469
8,12,10,26,-1336.7526,wel_62469
9,12,10,26,-61.682903,wel_62469
10,12,10,26,-783.0647,wel_62469
11,12,10,26,-35.93616,wel_62469
12,12,10,26,-4475.5205,wel_62469
13,12,10,26,-206.51773,wel_62469
14,12,10,26,-186.86234,wel_62469
15,12,10,26,-8.622547,wel_62469
16,12,10,26,-488.708,wel_62469
17,12,10,26,-22.550865,wel_62469
4,12,10,28,-724.7211,wel_62470
6,12,10,28,-534.36194,wel_62470
8,12,10,28,-1336.7526,wel_62470
9,12,10,28,-61.682903,wel_62470
10,12,10,28,-2237.3276,wel_62470
11,12,10,28,-102.67474,wel_62470
12,12,10,28,-2450.8804,wel_62470
13,12,10,28,-113.09305,wel_62470
14,12,10,28,-1432.6113,wel_62470
15,12,10,28,-66.10619,wel_62470
16,12,10,28,-2810.071,wel_62470
17,12,10,28,-129.66748,wel_62470
18,12,10,28,-3163.4709999999995,wel_62470
2,0,9,2,-9715.905,wel_62848
4,0,9,2,-4632.407999999999,wel_62848
6,0,9,2,-7740.903,wel_62848
8,0,9,2,-6008.2207,wel_62848
10,0,9,2,-6114.608,wel_62848
12,0,9,2,-10020.884,wel_62848
14,0,9,2,-2634.3052,wel_62848
16,0,9,2,-3065.2217,wel_62848
18,0,9,2,-3669.1152,wel_62848
2,0,9,4,-4264.5835,wel_62849
3,0,9,4,-2.156908,wel_62849
4,0,9,4,-7298.365,wel_62849
6,0,9,4,-7680.1978,wel_62849
8,0,9,4,-5122.505999999999,wel_62849
10,0,9,4,-6999.8887,wel_62849
12,0,9,4,-10779.813,wel_62849
14,0,9,4,-4768.2954,wel_62849
16,0,9,4,-3255.419000000001,wel_62849
18,0,9,4,-3566.2290000000007,wel_62849
2,0,9,5,-1880.8474,wel_62850
3,0,9,5,-2.156908,wel_62850
4,0,9,5,-3921.935,wel_62850
6,0,9,5,-3052.732,wel_62850
8,0,9,5,-3602.8926,wel_62850
10,0,9,5,-3950.015,wel_62850
12,0,9,5,-3510.1133,wel_62850
14,0,9,5,-1441.0511,wel_62850
16,0,9,5,-1494.8992,wel_62850
18,0,9,5,-1707.9076,wel_62850
2,3,9,7,-2419.773,wel_62851
4,3,9,7,-3739.8596,wel_62851
6,3,9,7,-3000.8342,wel_62851
8,3,9,7,-2798.6448,wel_62851
10,3,9,7,-3781.7786,wel_62851
12,3,9,7,-3008.5115,wel_62851
14,3,9,7,-1552.5228,wel_62851
16,3,9,7,-1907.8811,wel_62851
18,3,9,7,-2211.554,wel_62851
2,12,9,8,-3168.7773,wel_62852
4,12,9,8,-2892.6057,wel_62852
6,12,9,8,-2163.9897,wel_62852
8,12,9,8,-5518.9940000000015,wel_62852
10,12,9,8,-5919.2407,wel_62852
12,12,9,8,-4762.4,wel_62852
14,12,9,8,-3724.3528,wel_62852
16,12,9,8,-3621.6523,wel_62852
18,12,9,8,-2868.7432,wel_62852
2,3,9,10,-321.63837,wel_62853
4,3,9,10,-432.7615,wel_62853
6,3,9,10,-309.95966,wel_62853
8,3,9,10,-630.6369599999998,wel_62853
10,3,9,10,-703.3162,wel_62853
12,3,9,10,-782.6646,wel_62853
14,3,9,10,-469.8039,wel_62853
16,3,9,10,-353.88733,wel_62853
18,3,9,10,-556.1847,wel_62853
2,12,9,12,-990.3875,wel_62854
4,12,9,12,-1728.8857,wel_62854
6,12,9,12,-921.5389,wel_62854
8,12,9,12,-1490.736,wel_62854
10,12,9,12,-1478.9822,wel_62854
12,12,9,12,-1483.8507,wel_62854
14,12,9,12,-798.0893,wel_62854
16,12,9,12,-869.8539400000002,wel_62854
18,12,9,12,-1033.5208,wel_62854
2,12,9,13,-2473.9294,wel_62855
4,12,9,13,-4063.039,wel_62855
6,12,9,13,-2408.7869,wel_62855
8,12,9,13,-4576.509,wel_62855
10,12,9,13,-4577.825,wel_62855
12,12,9,13,-4729.191,wel_62855
14,12,9,13,-2991.6697,wel_62855
16,12,9,13,-2803.2046,wel_62855
18,12,9,13,-3266.3633,wel_62855
2,12,9,15,-1848.338,wel_62856
4,12,9,15,-2826.4622,wel_62856
6,12,9,15,-1675.6779,wel_62856
8,12,9,15,-3149.425,wel_62856
10,12,9,15,-3101.1074,wel_62856
12,12,9,15,-3361.0566,wel_62856
13,12,9,15,-4.917089,wel_62856
14,12,9,15,-1685.9554,wel_62856
16,12,9,15,-1971.9099,wel_62856
18,12,9,15,-2192.0579,wel_62856
2,12,9,17,-393.23218,wel_62857
4,12,9,17,-761.76917,wel_62857
6,12,9,17,-392.73697,wel_62857
8,12,9,17,-805.2222,wel_62857
10,12,9,17,-738.35895,wel_62857
12,12,9,17,-813.62415,wel_62857
14,12,9,17,-368.80276,wel_62857
16,12,9,17,-508.51233,wel_62857
18,12,9,17,-514.7855,wel_62857
2,12,9,18,-539.1226,wel_62858
4,12,9,18,-834.8267,wel_62858
6,12,9,18,-603.8503400000002,wel_62858
8,12,9,18,-503.11725,wel_62858
10,12,9,18,-682.1009,wel_62858
12,12,9,18,-609.0081,wel_62858
14,12,9,18,-275.1475,wel_62858
16,12,9,18,-313.67786,wel_62858
18,12,9,18,-458.25424,wel_62858
2,3,9,20,-550.9162,wel_62859
4,3,9,20,-848.66974,wel_62859
6,3,9,20,-531.51013,wel_62859
8,3,9,20,-2442.5671,wel_62859
10,3,9,20,-1011.9352,wel_62859
12,3,9,20,-1421.9318,wel_62859
14,3,9,20,-676.5243,wel_62859
16,3,9,20,-786.6807,wel_62859
18,3,9,20,-1023.4683,wel_62859
8,12,9,21,-98.41953,wel_62860
10,12,9,21,-98.44785,wel_62860
12,12,9,21,-101.70302,wel_62860
14,12,9,21,-52.686108,wel_62860
16,12,9,21,-53.24455,wel_62860
18,12,9,21,-68.63807,wel_62860
4,12,9,23,-60.39341999999999,wel_62861
6,12,9,23,-48.578358,wel_62861
8,12,9,23,-148.52806,wel_62861
9,12,9,23,-6.853656,wel_62861
10,12,9,23,-223.73274,wel_62861
11,12,9,23,-10.267474,wel_62861
12,12,9,23,-213.12004,wel_62861
13,12,9,23,-9.834178,wel_62861
14,12,9,23,-62.287445,wel_62861
15,12,9,23,-2.8741825,wel_62861
16,12,9,23,-122.177,wel_62861
17,12,9,23,-5.6377163,wel_62861
18,12,9,23,-126.538826,wel_62861
4,12,9,25,-120.78683999999998,wel_62862
8,12,9,25,-742.6403,wel_62862
9,12,9,25,-34.26828,wel_62862
10,12,9,25,-223.73274,wel_62862
11,12,9,25,-10.267474,wel_62862
12,12,9,25,-959.0401,wel_62862
13,12,9,25,-44.2538,wel_62862
14,12,9,25,-373.72467,wel_62862
15,12,9,25,-17.245094,wel_62862
16,12,9,25,-122.177,wel_62862
17,12,9,25,-5.6377163,wel_62862
8,12,9,26,-148.52806,wel_62863
9,12,9,26,-6.853656,wel_62863
10,12,9,26,-223.73274,wel_62863
11,12,9,26,-10.267474,wel_62863
12,12,9,26,-2131.2002,wel_62863
13,12,9,26,-98.34178,wel_62863
14,12,9,26,-622.87445,wel_62863
15,12,9,26,-28.741823,wel_62863
16,12,9,26,-244.354,wel_62863
17,12,9,26,-11.275433,wel_62863
4,12,9,28,-120.78683999999998,wel_62864
8,12,9,28,-297.05612,wel_62864
9,12,9,28,-13.707312,wel_62864
10,12,9,28,-111.86637,wel_62864
11,12,9,28,-5.133737,wel_62864
12,12,9,28,-106.56002,wel_62864
13,12,9,28,-4.917089,wel_62864
14,12,9,28,-124.57489,wel_62864
15,12,9,28,-5.748365,wel_62864
16,12,9,28,-244.354,wel_62864
17,12,9,28,-11.275433,wel_62864
18,12,9,28,-253.07765,wel_62864
2,0,7,2,-3256.6794,wel_63242
3,0,7,2,-2.156908,wel_63242
4,0,7,2,-8647.452,wel_63242
6,0,7,2,-4506.7993,wel_63242
8,0,7,2,-9658.702,wel_63242
10,0,7,2,-8253.216,wel_63242
12,0,7,2,-4776.879,wel_63242
14,0,7,2,-2494.1763,wel_63242
16,0,7,2,-3659.296,wel_63242
18,0,7,2,-3847.799,wel_63242
2,0,7,4,-1040.3828,wel_63243
4,0,7,4,-1841.9318,wel_63243
6,0,7,4,-1016.56274,wel_63243
8,0,7,4,-1959.5593,wel_63243
10,0,7,4,-2085.8035,wel_63243
12,0,7,4,-1118.7333,wel_63243
14,0,7,4,-2011.961,wel_63243
16,0,7,4,-2474.7322,wel_63243
18,0,7,4,-2226.7527,wel_63243
2,0,7,5,-4592.383,wel_63244
4,0,7,5,-6624.517,wel_63244
6,0,7,5,-5868.2876,wel_63244
8,0,7,5,-1207.9535,wel_63244
10,0,7,5,-1389.8752,wel_63244
12,0,7,5,-7814.56,wel_63244
14,0,7,5,-256.56116000000003,wel_63244
16,0,7,5,-567.40454,wel_63244
18,0,7,5,-3517.8137,wel_63244
2,12,7,7,-1596.0836,wel_63245
4,12,7,7,-2685.1855,wel_63245
6,12,7,7,-1663.2037,wel_63245
8,12,7,7,-3339.4797,wel_63245
10,12,7,7,-2657.8513,wel_63245
12,12,7,7,-3696.1887,wel_63245
14,12,7,7,-1732.3551,wel_63245
16,12,7,7,-1772.0428,wel_63245
18,12,7,7,-1834.969,wel_63245
2,12,7,8,-1241.3861,wel_63246
4,12,7,8,-1894.5927,wel_63246
6,12,7,8,-859.9114,wel_63246
8,12,7,8,-5059.281,wel_63246
10,12,7,8,-5805.861999999999,wel_63246
12,12,7,8,-2717.9094,wel_63246
14,12,7,8,-3836.1113,wel_63246
16,12,7,8,-1555.7107,wel_63246
18,12,7,8,-1768.4309,wel_63246
2,3,7,10,-329.8292,wel_63247
4,3,7,10,-460.07172,wel_63247
6,3,7,10,-284.97543,wel_63247
8,3,7,10,-1945.194,wel_63247
10,3,7,10,-1378.2699,wel_63247
12,3,7,10,-2046.2249,wel_63247
14,3,7,10,-1478.0942,wel_63247
16,3,7,10,-787.0917400000002,wel_63247
18,3,7,10,-1170.8005,wel_63247
2,3,7,12,-1273.0875,wel_63248
4,3,7,12,-2075.6833,wel_63248
6,3,7,12,-1230.5759,wel_63248
8,3,7,12,-2312.8591,wel_63248
10,3,7,12,-2313.5244,wel_63248
12,3,7,12,-2390.0212,wel_63248
14,3,7,12,-1238.1237,wel_63248
16,3,7,12,-1459.8608,wel_63248
18,3,7,12,-1612.9946,wel_63248
2,3,7,13,-1057.708,wel_63249
4,3,7,13,-1369.0676,wel_63249
6,3,7,13,-811.6564,wel_63249
8,3,7,13,-2657.328,wel_63249
10,3,7,13,-2658.092,wel_63249
12,3,7,13,-2801.6897,wel_63249
13,3,7,13,-4.917089,wel_63249
14,3,7,13,-1422.5249,wel_63249
16,3,7,13,-1687.9839,wel_63249
18,3,7,13,-1853.2279,wel_63249
2,12,7,15,-284.3597,wel_63250
4,12,7,15,-441.63467,wel_63250
6,12,7,15,-261.82465,wel_63250
8,12,7,15,-639.727,wel_63250
10,12,7,15,-639.9111,wel_63250
12,12,7,15,-1574.1152,wel_63250
13,12,7,15,-49.17089,wel_63250
14,12,7,15,-342.45972,wel_63250
16,12,7,15,-381.38425,wel_63250
18,12,7,15,-446.14743,wel_63250
2,12,7,17,-327.9087,wel_63251
4,12,7,17,-529.9617,wel_63251
6,12,7,17,-314.18958,wel_63251
8,12,7,17,-1377.8735,wel_63251
10,12,7,17,-1329.046,wel_63251
12,12,7,17,-1590.9679,wel_63251
13,12,7,17,-14.751266500000002,wel_63251
14,12,7,17,-1001.619,wel_63251
16,12,7,17,-884.2475599999998,wel_63251
18,12,7,17,-926.61395,wel_63251
2,12,7,18,-555.3965,wel_63252
4,12,7,18,-883.26935,wel_63252
6,12,7,18,-523.6493,wel_63252
8,12,7,18,-934.9857,wel_63252
10,12,7,18,-935.2546,wel_63252
12,12,7,18,-966.17865,wel_63252
14,12,7,18,-869.90375,wel_63252
16,12,7,18,-603.8584,wel_63252
18,12,7,18,-652.0617,wel_63252
4,12,7,23,-60.39341999999999,wel_63255
6,12,7,23,-48.578358,wel_63255
8,12,7,23,-148.52806,wel_63255
9,12,7,23,-6.853656,wel_63255
10,12,7,23,-111.86637,wel_63255
11,12,7,23,-5.133737,wel_63255
12,12,7,23,-852.48016,wel_63255
13,12,7,23,-39.33671,wel_63255
16,12,7,23,-244.354,wel_63255
17,12,7,23,-11.275433,wel_63255
18,12,7,23,-253.07765,wel_63255
12,12,7,26,-106.56002,wel_63257
13,12,7,26,-4.917089,wel_63257
12,7,7,29,-106.56002,wel_63259
13,7,7,29,-4.917089,wel_63259
2,0,6,2,-2379.6328,wel_63636
3,0,6,2,-2.156908,wel_63636
4,0,6,2,-3114.7285,wel_63636
6,0,6,2,-3650.7466,wel_63636
8,0,6,2,-5310.4233,wel_63636
10,0,6,2,-2519.733,wel_63636
12,0,6,2,-2877.1086,wel_63636
14,0,6,2,-1404.2823,wel_63636
16,0,6,2,-2300.4878,wel_63636
18,0,6,2,-3253.2976,wel_63636
2,0,6,4,-847.4251,wel_63637
3,0,6,4,-8.627632,wel_63637
4,0,6,4,-389.90262,wel_63637
6,0,6,4,-358.58594,wel_63637
8,0,6,4,-3212.1562,wel_63637
10,0,6,4,-3244.7659,wel_63637
11,0,6,4,-20.534948,wel_63637
12,0,6,4,-2378.4937,wel_63637
14,0,6,4,-2156.9648,wel_63637
16,0,6,4,-2100.3193,wel_63637
18,0,6,4,-2611.2397,wel_63637
2,0,6,5,-7916.9067,wel_63638
3,0,6,5,-15.098356,wel_63638
4,0,6,5,-7758.934,wel_63638
6,0,6,5,-1618.4119,wel_63638
8,0,6,5,-2509.6797,wel_63638
10,0,6,5,-8498.36,wel_63638
11,0,6,5,-5.133737,wel_63638
12,0,6,5,-9172.704,wel_63638
