per,k,i,j,q,boundname
6,3,10,12,-450.25452,shellmound_3-10-12
8,3,10,12,-1895.1119,shellmound_3-10-12
10,3,10,12,-1792.484,shellmound_3-10-12
12,3,10,12,-2281.5671,shellmound_3-10-12
14,3,10,12,-1167.4589,shellmound_3-10-12
16,3,10,12,-1367.946,shellmound_3-10-12
18,3,10,12,-1560.8776,shellmound_3-10-12
1,3,10,14,-1828.4453,shellmound_3-10-14
2,3,10,15,-107.08241,shellmound_3-10-15
4,3,10,15,-176.65388,shellmound_3-10-15
6,3,10,15,-104.729866,shellmound_3-10-15
8,3,10,15,-393.67813,shellmound_3-10-15
10,3,10,15,-393.7914,shellmound_3-10-15
12,3,10,15,-406.81207,shellmound_3-10-15
14,3,10,15,-210.74443,shellmound_3-10-15
16,3,10,15,-226.01105,shellmound_3-10-15
18,3,10,15,-322.9795,shellmound_3-10-15
1,3,10,16,-582.1562,shellmound_3-10-16
1,3,10,17,-1153.2499,shellmound_3-10-17
1,3,10,19,-1261.9573,shellmound_3-10-19
2,3,10,20,-3326.6016,shellmound_3-10-20
4,3,10,20,-4314.102,shellmound_3-10-20
6,3,10,20,-1535.4069,shellmound_3-10-20
8,3,10,20,-4871.47,shellmound_3-10-20
10,3,10,20,-2024.3799,shellmound_3-10-20
12,3,10,20,-3494.3394,shellmound_3-10-20
14,3,10,20,-2526.8103,shellmound_3-10-20
16,3,10,20,-2370.4268,shellmound_3-10-20
18,3,10,20,-2547.5151,shellmound_3-10-20
1,3,10,21,-747.2874,shellmound_3-10-21
1,3,10,22,-705.2841,shellmound_3-10-22
1,3,10,24,-1447.5159,shellmound_3-10-24
1,3,10,25,-1757.9325,shellmound_3-10-25
1,3,10,27,-1571.9304,shellmound_3-10-27
1,3,10,29,-611.34937,shellmound_3-10-29
1,3,10,30,-1076.5386,shellmound_3-10-30
1,3,10,32,-15.121196,shellmound_3-10-32
1,3,10,6,-1061.2406,shellmound_3-10-6
2,3,10,7,-4304.072,shellmound_3-10-7
4,3,10,7,-2921.14,shellmound_3-10-7
6,3,10,7,-3945.6313,shellmound_3-10-7
8,3,10,7,-3041.6013,shellmound_3-10-7
10,3,10,7,-7309.343,shellmound_3-10-7
12,3,10,7,-5026.169,shellmound_3-10-7
14,3,10,7,-1795.3452,shellmound_3-10-7
16,3,10,7,-2893.0642,shellmound_3-10-7
18,3,10,7,-2356.888,shellmound_3-10-7
1,3,10,8,-1419.5367,shellmound_3-10-8
2,3,10,8,-1916.528,shellmound_3-10-8
4,3,10,8,-2068.437,shellmound_3-10-8
6,3,10,8,-1858.0204,shellmound_3-10-8
8,3,10,8,-2219.8723,shellmound_3-10-8
10,3,10,8,-2828.8613,shellmound_3-10-8
12,3,10,8,-2743.7598,shellmound_3-10-8
14,3,10,8,-1040.5364,shellmound_3-10-8
16,3,10,8,-1538.0103,shellmound_3-10-8
18,3,10,8,-1140.5829,shellmound_3-10-8
1,3,10,9,-815.3811,shellmound_3-10-9
1,3,11,11,-2206.4446,shellmound_3-11-11
1,3,11,12,-3672.6047,shellmound_3-11-12
1,3,11,14,-1114.3414,shellmound_3-11-14
1,3,11,16,0.0,shellmound_3-11-16
1,3,11,17,0.0,shellmound_3-11-17
1,3,11,19,-688.58075,shellmound_3-11-19
1,3,11,21,-680.72394,shellmound_3-11-21
1,3,11,24,-1507.2859,shellmound_3-11-24
1,3,11,25,-1349.3657,shellmound_3-11-25
1,3,11,27,-668.9363,shellmound_3-11-27
1,3,11,29,-1978.0143,shellmound_3-11-29
1,3,11,30,-218.43616,shellmound_3-11-30
1,3,11,32,-61.810013,shellmound_3-11-32
1,3,11,6,-1610.3135,shellmound_3-11-6
1,3,11,8,-1464.6152,shellmound_3-11-8
1,3,11,9,-1398.5798,shellmound_3-11-9
2,3,12,12,-757.0519,shellmound_3-12-12
4,3,12,12,-2137.1875,shellmound_3-12-12
6,3,12,12,-1114.1627,shellmound_3-12-12
8,3,12,12,-2490.0164,shellmound_3-12-12
10,3,12,12,-3468.1777,shellmound_3-12-12
12,3,12,12,-3073.4949,shellmound_3-12-12
14,3,12,12,-2503.756,shellmound_3-12-12
16,3,12,12,-2381.2085,shellmound_3-12-12
18,3,12,12,-2378.0696,shellmound_3-12-12
2,3,12,17,-277.82864,shellmound_3-12-17
4,3,12,17,-472.48834,shellmound_3-12-17
6,3,12,17,-209.45973,shellmound_3-12-17
8,3,12,17,-1547.7568,shellmound_3-12-17
10,3,12,17,-1811.3923,shellmound_3-12-17
12,3,12,17,-2018.2445,shellmound_3-12-17
14,3,12,17,-1356.6831,shellmound_3-12-17
16,3,12,17,-904.57654,shellmound_3-12-17
18,3,12,17,-1174.8527,shellmound_3-12-17
2,3,12,18,-2262.074,shellmound_3-12-18
3,3,12,18,-6.470724,shellmound_3-12-18
4,3,12,18,-2362.4417,shellmound_3-12-18
6,3,12,18,-1043.5121,shellmound_3-12-18
8,3,12,18,-1950.2104,shellmound_3-12-18
10,3,12,18,-1828.3759,shellmound_3-12-18
12,3,12,18,-2563.3167,shellmound_3-12-18
14,3,12,18,-1391.6128,shellmound_3-12-18
16,3,12,18,-1302.5756,shellmound_3-12-18
18,3,12,18,-1787.5725,shellmound_3-12-18
2,3,12,20,-3055.5647,shellmound_3-12-20
4,3,12,20,-3450.899,shellmound_3-12-20
6,3,12,20,-1518.583,shellmound_3-12-20
8,3,12,20,-3346.2646,shellmound_3-12-20
10,3,12,20,-5194.157,shellmound_3-12-20
12,3,12,20,-6324.432,shellmound_3-12-20
14,3,12,20,-2778.0735,shellmound_3-12-20
16,3,12,20,-3859.7517,shellmound_3-12-20
18,3,12,20,-3144.1794,shellmound_3-12-20
2,3,12,7,-3562.434,shellmound_3-12-7
4,3,12,7,-5675.337,shellmound_3-12-7
6,3,12,7,-6387.7783,shellmound_3-12-7
8,3,12,7,-5467.0537,shellmound_3-12-7
10,3,12,7,-5422.2036,shellmound_3-12-7
12,3,12,7,-6658.1226,shellmound_3-12-7
14,3,12,7,-1659.6123,shellmound_3-12-7
16,3,12,7,-1847.1884,shellmound_3-12-7
18,3,12,7,-2843.4138,shellmound_3-12-7
1,3,13,11,-2512.8042,shellmound_3-13-11
1,3,13,12,-2238.063,shellmound_3-13-12
1,3,13,14,-968.5112,shellmound_3-13-14
1,3,13,16,0.0,shellmound_3-13-16
1,3,13,17,0.0,shellmound_3-13-17
1,3,13,19,-465.83844,shellmound_3-13-19
1,3,13,21,-798.22,shellmound_3-13-21
1,3,13,22,-1321.924,shellmound_3-13-22
1,3,13,24,-974.514,shellmound_3-13-24
1,3,13,25,-281.82623,shellmound_3-13-25
1,3,13,27,-40.77626,shellmound_3-13-27
1,3,13,29,-3.4150116,shellmound_3-13-29
1,3,13,8,-1026.0208,shellmound_3-13-8
1,3,13,9,-1132.8157,shellmound_3-13-9
2,3,14,10,-1342.6205,shellmound_3-14-10
4,3,14,10,-2535.0598,shellmound_3-14-10
6,3,14,10,-1338.1816,shellmound_3-14-10
8,3,14,10,-5643.3545,shellmound_3-14-10
10,3,14,10,-4507.0034,shellmound_3-14-10
12,3,14,10,-3830.4084,shellmound_3-14-10
14,3,14,10,-3590.7761,shellmound_3-14-10
16,3,14,10,-3338.7864,shellmound_3-14-10
18,3,14,10,-2553.717,shellmound_3-14-10
1,3,14,11,-536.9814,shellmound_3-14-11
2,3,14,12,-344.8118,shellmound_3-14-12
4,3,14,12,-564.2721,shellmound_3-14-12
6,3,14,12,-368.67545,shellmound_3-14-12
8,3,14,12,-3822.52,shellmound_3-14-12
10,3,14,12,-3472.5935,shellmound_3-14-12
12,3,14,12,-3342.3018,shellmound_3-14-12
14,3,14,12,-3377.4429,shellmound_3-14-12
16,3,14,12,-2138.5771,shellmound_3-14-12
18,3,14,12,-2214.5784,shellmound_3-14-12
1,3,14,14,-1285.5006,shellmound_3-14-14
2,3,14,15,-1039.6296,shellmound_3-14-15
3,3,14,15,-8.627632,shellmound_3-14-15
4,3,14,15,-1247.5674,shellmound_3-14-15
6,3,14,15,-777.90076,shellmound_3-14-15
8,3,14,15,-6949.6123,shellmound_3-14-15
9,3,14,15,-13.707312,shellmound_3-14-15
10,3,14,15,-4440.4727,shellmound_3-14-15
11,3,14,15,-5.133737,shellmound_3-14-15
12,3,14,15,-4183.206,shellmound_3-14-15
14,3,14,15,-2231.0007,shellmound_3-14-15
15,3,14,15,-5.748365,shellmound_3-14-15
16,3,14,15,-4032.6099,shellmound_3-14-15
17,3,14,15,-11.275433,shellmound_3-14-15
18,3,14,15,-2876.0645,shellmound_3-14-15
1,3,14,16,-1521.8749,shellmound_3-14-16
1,3,14,17,-729.5123,shellmound_3-14-17
1,3,14,19,-1844.6855,shellmound_3-14-19
1,3,14,21,-818.4823,shellmound_3-14-21
2,3,14,21,-1543.286,shellmound_3-14-21
3,3,14,21,-6.470724,shellmound_3-14-21
4,3,14,21,-1909.9067,shellmound_3-14-21
6,3,14,21,-1233.3918,shellmound_3-14-21
8,3,14,21,-2513.2932,shellmound_3-14-21
9,3,14,21,-27.414623,shellmound_3-14-21
10,3,14,21,-2455.939,shellmound_3-14-21
11,3,14,21,-25.668686,shellmound_3-14-21
12,3,14,21,-2129.091,shellmound_3-14-21
13,3,14,21,-14.7512665,shellmound_3-14-21
14,3,14,21,-1533.3566,shellmound_3-14-21
15,3,14,21,-14.370912,shellmound_3-14-21
16,3,14,21,-1812.9846,shellmound_3-14-21
17,3,14,21,-28.188581,shellmound_3-14-21
18,3,14,21,-1971.719,shellmound_3-14-21
1,3,14,22,-1307.8079,shellmound_3-14-22
1,3,14,24,-829.9171,shellmound_3-14-24
1,3,14,25,0.0,shellmound_3-14-25
1,3,14,27,0.0,shellmound_3-14-27
1,3,14,29,-399.73746,shellmound_3-14-29
1,3,14,30,-625.15686,shellmound_3-14-30
1,3,14,32,-300.73056,shellmound_3-14-32
1,3,14,8,-3773.4236,shellmound_3-14-8
2,3,14,8,-3535.6482,shellmound_3-14-8
4,3,14,8,-3218.162,shellmound_3-14-8
6,3,14,8,-4023.3887,shellmound_3-14-8
8,3,14,8,-2608.1182,shellmound_3-14-8
10,3,14,8,-6578.0884,shellmound_3-14-8
12,3,14,8,-4763.639,shellmound_3-14-8
14,3,14,8,-1672.2167,shellmound_3-14-8
16,3,14,8,-2708.9658,shellmound_3-14-8
18,3,14,8,-2495.196,shellmound_3-14-8
1,3,14,9,-1525.0724,shellmound_3-14-9
2,3,15,10,-1706.1582,shellmound_3-15-10
4,3,15,10,-5081.465,shellmound_3-15-10
6,3,15,10,-1492.4006,shellmound_3-15-10
8,3,15,10,-2214.44,shellmound_3-15-10
10,3,15,10,-2217.341,shellmound_3-15-10
12,3,15,10,-5101.866,shellmound_3-15-10
14,3,15,10,-1157.3771,shellmound_3-15-10
16,3,15,10,-1626.2009,shellmound_3-15-10
18,3,15,10,-1532.2004,shellmound_3-15-10
2,3,15,13,-1084.2057,shellmound_3-15-13
3,3,15,13,-28.039803,shellmound_3-15-13
4,3,15,13,-483.14737,shellmound_3-15-13
6,3,15,13,-653.8906,shellmound_3-15-13
8,3,15,13,-2422.9626,shellmound_3-15-13
9,3,15,13,-89.09753,shellmound_3-15-13
10,3,15,13,-2040.5891,shellmound_3-15-13
11,3,15,13,-61.604843,shellmound_3-15-13
12,3,15,13,-1187.291,shellmound_3-15-13
13,3,15,13,-29.502533,shellmound_3-15-13
14,3,15,13,-1720.1696,shellmound_3-15-13
15,3,15,13,-51.735283,shellmound_3-15-13
16,3,15,13,-1806.3693,shellmound_3-15-13
17,3,15,13,-67.652596,shellmound_3-15-13
18,3,15,13,-1674.1907,shellmound_3-15-13
2,3,15,15,-5254.2275,shellmound_3-15-15
3,3,15,15,-135.88521,shellmound_3-15-15
4,3,15,15,-3753.573,shellmound_3-15-15
6,3,15,15,-2111.2415,shellmound_3-15-15
8,3,15,15,-8662.938,shellmound_3-15-15
9,3,15,15,-390.65836,shellmound_3-15-15
10,3,15,15,-5280.106,shellmound_3-15-15
11,3,15,15,-231.01816,shellmound_3-15-15
12,3,15,15,-4374.0977,shellmound_3-15-15
13,3,15,15,-186.84938,shellmound_3-15-15
14,3,15,15,-4269.03,shellmound_3-15-15
15,3,15,15,-189.69603,shellmound_3-15-15
16,3,15,15,-5889.9316,shellmound_3-15-15
17,3,15,15,-264.9727,shellmound_3-15-15
18,3,15,15,-5275.1787,shellmound_3-15-15
2,3,15,21,-1904.6599,shellmound_3-15-21
4,3,15,21,-2304.9683,shellmound_3-15-21
6,3,15,21,-1345.6948,shellmound_3-15-21
8,3,15,21,-4379.6694,shellmound_3-15-21
10,3,15,21,-4977.5747,shellmound_3-15-21
12,3,15,21,-4987.34,shellmound_3-15-21
14,3,15,21,-3506.221,shellmound_3-15-21
16,3,15,21,-3512.5098,shellmound_3-15-21
18,3,15,21,-3096.768,shellmound_3-15-21
2,3,15,8,-4444.903,shellmound_3-15-8
4,3,15,8,-5907.783,shellmound_3-15-8
6,3,15,8,-8726.7295,shellmound_3-15-8
8,3,15,8,-6594.3926,shellmound_3-15-8
10,3,15,8,-12976.179,shellmound_3-15-8
12,3,15,8,-6923.3066,shellmound_3-15-8
14,3,15,8,-2522.0637,shellmound_3-15-8
16,3,15,8,-5198.1636,shellmound_3-15-8
18,3,15,8,-3219.9377,shellmound_3-15-8
1,3,16,11,-2289.3052,shellmound_3-16-11
1,3,16,12,-2181.689,shellmound_3-16-12
1,3,16,14,-3343.8628,shellmound_3-16-14
1,3,16,16,-1526.6069,shellmound_3-16-16
1,3,16,17,-1931.9088,shellmound_3-16-17
1,3,16,19,-982.0604,shellmound_3-16-19
1,3,16,21,-2072.2502,shellmound_3-16-21
1,3,16,22,-1320.103,shellmound_3-16-22
1,3,16,24,-715.2485,shellmound_3-16-24
1,3,16,25,-240.92538,shellmound_3-16-25
1,3,16,27,0.0,shellmound_3-16-27
1,3,16,29,-413.0212,shellmound_3-16-29
1,3,16,30,-519.49255,shellmound_3-16-30
1,3,16,32,-442.42825,shellmound_3-16-32
1,3,16,8,-1637.5419,shellmound_3-16-8
1,3,16,9,-3399.6714,shellmound_3-16-9
